Date,Hour,MWh,kWh
6/3/23,6.0,34.99,34990.0
6/3/23,7.0,34.95,34950.0
6/3/23,8.0,35.25,35250.0
6/3/23,9.0,35.62,35620.0
6/3/23,10.0,36.01,36010.0
6/3/23,11.0,36.43,36430.0
6/3/23,12.0,36.33,36330.0
6/3/23,13.0,36.47,36470.0
6/3/23,14.0,36.61,36610.0
6/3/23,15.0,36.62,36620.0
6/3/23,16.0,36.93,36930.0
6/3/23,17.0,36.9,36900.0
6/3/23,18.0,36.66,36660.0
6/3/23,19.0,36.61,36610.0
6/3/23,20.0,36.05,36050.0
6/3/23,21.0,35.43,35430.0
6/3/23,22.0,35.38,35380.0
6/3/23,23.0,35.33,35330.0
6/3/23,24.0,35.22,35220.0
6/4/23,1.0,35.21,35210.0
6/4/23,2.0,35.13,35130.0
6/4/23,3.0,35.29,35290.0
6/4/23,4.0,35.12,35120.0
6/4/23,5.0,35.04,35040.0
6/4/23,6.0,34.92,34920.0
6/4/23,7.0,34.93,34930.0
6/4/23,8.0,35.0,35000.0
6/4/23,9.0,35.01,35010.0
6/4/23,10.0,35.06,35060.0
6/4/23,11.0,35.36,35360.0
6/4/23,12.0,35.64,35640.0
6/4/23,13.0,35.64,35640.0
6/4/23,14.0,35.97,35970.0
6/4/23,15.0,35.95,35950.0
6/4/23,16.0,36.25,36250.0
6/4/23,17.0,36.27,36270.0
6/4/23,18.0,36.22,36220.0
6/4/23,19.0,36.06,36060.0
6/4/23,20.0,35.82,35820.0
6/4/23,21.0,35.33,35330.0
6/4/23,22.0,34.88,34880.0
6/4/23,23.0,34.94,34940.0
6/4/23,24.0,34.84,34840.0
6/5/23,1.0,35.08,35080.0
6/5/23,2.0,34.92,34920.0
6/5/23,3.0,34.98,34980.0
6/5/23,4.0,35.29,35290.0
6/5/23,5.0,35.55,35550.0
6/5/23,6.0,35.96,35960.0
6/5/23,7.0,36.24,36240.0
6/5/23,8.0,36.76,36760.0
6/5/23,9.0,36.95,36950.0
6/5/23,10.0,36.86,36860.0
6/5/23,11.0,37.23,37230.0
6/5/23,12.0,37.13,37130.0
6/5/23,13.0,37.19,37190.0
6/5/23,14.0,37.42,37420.0
6/5/23,15.0,37.15,37150.0
6/5/23,16.0,37.16,37160.0
6/5/23,17.0,37.34,37340.0
6/5/23,18.0,36.8,36800.0
6/5/23,19.0,36.44,36440.0
6/5/23,20.0,36.11,36110.0
6/5/23,21.0,35.88,35880.0
6/5/23,22.0,36.05,36050.0
6/5/23,23.0,35.94,35940.0
6/5/23,24.0,35.84,35840.0
6/6/23,1.0,35.83,35830.0
6/6/23,2.0,35.75,35750.0
6/6/23,3.0,35.79,35790.0
6/6/23,4.0,36.04,36040.0
6/6/23,5.0,35.94,35940.0
6/6/23,6.0,36.41,36410.0
6/6/23,7.0,36.71,36710.0
6/6/23,8.0,37.08,37080.0
6/6/23,9.0,37.31,37310.0
6/6/23,10.0,37.23,37230.0
6/6/23,11.0,37.58,37580.0
6/6/23,12.0,37.44,37440.0
6/6/23,13.0,37.68,37680.0
6/6/23,14.0,37.57,37570.0
6/6/23,15.0,37.56,37560.0
6/6/23,16.0,36.86,36860.0
6/6/23,17.0,37.15,37150.0
6/6/23,18.0,36.93,36930.0
6/6/23,19.0,36.05,36050.0
6/6/23,20.0,35.84,35840.0
6/6/23,21.0,35.52,35520.0
6/6/23,22.0,35.33,35330.0
6/6/23,23.0,35.49,35490.0
6/6/23,24.0,35.36,35360.0
6/7/23,1.0,35.21,35210.0
6/7/23,2.0,35.22,35220.0
6/7/23,3.0,35.78,35780.0
6/7/23,4.0,35.93,35930.0
6/7/23,5.0,35.76,35760.0
6/7/23,6.0,36.52,36520.0
6/7/23,7.0,37.01,37010.0
6/7/23,8.0,37.18,37180.0
6/7/23,9.0,37.1,37100.0
6/7/23,10.0,36.7,36700.0
6/7/23,11.0,37.27,37270.0
6/7/23,12.0,37.58,37580.0
6/7/23,13.0,37.58,37580.0
6/7/23,14.0,37.41,37410.0
6/7/23,15.0,37.25,37250.0
6/7/23,16.0,37.53,37530.0
6/7/23,17.0,37.65,37650.0
6/7/23,18.0,37.35,37350.0
6/7/23,19.0,36.66,36660.0
6/7/23,20.0,36.22,36220.0
6/7/23,21.0,35.74,35740.0
6/7/23,22.0,35.1,35100.0
6/7/23,23.0,35.19,35190.0
6/7/23,24.0,36.28,36280.0
6/8/23,1.0,36.56,36560.0
6/8/23,2.0,36.39,36390.0
6/8/23,3.0,36.11,36110.0
6/8/23,4.0,36.06,36060.0
6/8/23,5.0,35.58,35580.0
6/8/23,6.0,36.33,36330.0
6/8/23,7.0,36.65,36650.0
6/8/23,8.0,36.42,36420.0
6/8/23,9.0,36.71,36710.0
6/8/23,10.0,36.87,36870.0
6/8/23,11.0,37.2,37200.0
6/8/23,12.0,37.4,37400.0
6/8/23,13.0,37.47,37470.0
6/8/23,14.0,37.09,37090.0
6/8/23,15.0,36.93,36930.0
6/8/23,16.0,37.21,37210.0
6/8/23,17.0,37.18,37180.0
6/8/23,18.0,36.9,36900.0
6/8/23,19.0,36.81,36810.0
6/8/23,20.0,36.61,36610.0
6/8/23,21.0,35.93,35930.0
6/8/23,22.0,35.75,35750.0
6/8/23,23.0,35.45,35450.0
6/8/23,24.0,35.35,35350.0
6/9/23,1.0,34.9,34900.0
6/9/23,2.0,35.06,35060.0
6/9/23,3.0,35.24,35240.0
6/9/23,4.0,35.76,35760.0
6/9/23,5.0,35.78,35780.0
6/9/23,6.0,35.95,35950.0
6/9/23,7.0,36.32,36320.0
6/9/23,8.0,36.1,36100.0
6/9/23,9.0,36.29,36290.0
6/9/23,10.0,36.48,36480.0
6/9/23,11.0,36.41,36410.0
6/9/23,12.0,36.24,36240.0
6/9/23,13.0,36.36,36360.0
6/9/23,14.0,36.53,36530.0
6/9/23,15.0,36.31,36310.0
6/9/23,16.0,36.75,36750.0
6/9/23,17.0,36.78,36780.0
6/9/23,18.0,36.75,36750.0
6/9/23,19.0,36.67,36670.0
6/9/23,20.0,36.46,36460.0
6/9/23,21.0,35.95,35950.0
6/9/23,22.0,35.42,35420.0
6/9/23,23.0,35.0,35000.0
6/9/23,24.0,34.97,34970.0
6/10/23,1.0,34.97,34970.0
6/10/23,2.0,34.64,34640.0
6/10/23,3.0,34.58,34580.0
6/10/23,4.0,34.52,34520.0
6/10/23,5.0,34.37,34370.0
6/10/23,6.0,34.34,34340.0
6/10/23,7.0,34.37,34370.0
6/10/23,8.0,34.38,34380.0
6/10/23,9.0,34.78,34780.0
6/10/23,10.0,35.17,35170.0
6/10/23,11.0,35.8,35800.0
6/10/23,12.0,36.21,36210.0
6/10/23,13.0,36.21,36210.0
6/10/23,14.0,36.48,36480.0
6/10/23,15.0,36.46,36460.0
6/10/23,16.0,36.54,36540.0
6/10/23,17.0,36.59,36590.0
6/10/23,18.0,36.64,36640.0
6/10/23,19.0,36.47,36470.0
6/10/23,20.0,36.29,36290.0
6/10/23,21.0,35.81,35810.0
6/10/23,22.0,35.45,35450.0
6/10/23,23.0,35.35,35350.0
6/10/23,24.0,35.26,35260.0
6/11/23,1.0,35.21,35210.0
6/11/23,2.0,35.21,35210.0
6/11/23,3.0,35.03,35030.0
6/11/23,4.0,35.28,35280.0
6/11/23,5.0,35.15,35150.0
6/11/23,6.0,35.29,35290.0
6/11/23,7.0,35.24,35240.0
6/11/23,8.0,35.17,35170.0
6/11/23,9.0,35.28,35280.0
6/11/23,10.0,35.46,35460.0
6/11/23,11.0,35.69,35690.0
6/11/23,12.0,35.89,35890.0
6/11/23,13.0,35.93,35930.0
6/11/23,14.0,35.16,35160.0
6/11/23,15.0,35.05,35050.0
6/11/23,16.0,35.48,35480.0
6/11/23,17.0,35.71,35710.0
6/11/23,18.0,35.92,35920.0
6/11/23,19.0,36.05,36050.0
6/11/23,20.0,36.42,36420.0
6/11/23,21.0,36.08,36080.0
6/11/23,22.0,35.63,35630.0
6/11/23,23.0,36.21,36210.0
6/11/23,24.0,36.09,36090.0
6/12/23,1.0,36.08,36080.0
6/12/23,2.0,35.89,35890.0
6/12/23,3.0,36.28,36280.0
6/12/23,4.0,35.78,35780.0
6/12/23,5.0,35.48,35480.0
6/12/23,6.0,35.96,35960.0
6/12/23,7.0,36.21,36210.0
6/12/23,8.0,36.19,36190.0
6/12/23,9.0,36.4,36400.0
6/12/23,10.0,36.61,36610.0
6/12/23,11.0,36.77,36770.0
6/12/23,12.0,36.97,36970.0
6/12/23,13.0,37.39,37390.0
6/12/23,14.0,37.48,37480.0
6/12/23,15.0,37.58,37580.0
6/12/23,16.0,37.34,37340.0
6/12/23,17.0,37.33,37330.0
6/12/23,18.0,36.74,36740.0
6/12/23,19.0,36.28,36280.0
6/12/23,20.0,35.75,35750.0
6/12/23,21.0,35.31,35310.0
6/12/23,22.0,35.24,35240.0
6/12/23,23.0,35.0,35000.0
6/12/23,24.0,35.72,35720.0
6/13/23,1.0,35.96,35960.0
6/13/23,2.0,35.82,35820.0
6/13/23,3.0,35.72,35720.0
6/13/23,4.0,35.51,35510.0
6/13/23,5.0,35.53,35530.0
6/13/23,6.0,35.92,35920.0
6/13/23,7.0,36.41,36410.0
6/13/23,8.0,36.53,36530.0
6/13/23,9.0,36.49,36490.0
6/13/23,10.0,36.65,36650.0
6/13/23,11.0,36.92,36920.0
6/13/23,12.0,36.66,36660.0
6/13/23,13.0,36.65,36650.0
6/13/23,14.0,37.0,37000.0
6/13/23,15.0,36.78,36780.0
6/13/23,16.0,36.5,36500.0
6/13/23,17.0,36.81,36810.0
6/13/23,18.0,36.02,36020.0
6/13/23,19.0,35.4,35400.0
6/13/23,20.0,35.77,35770.0
6/13/23,21.0,35.28,35280.0
6/13/23,22.0,35.22,35220.0
6/13/23,23.0,35.18,35180.0
6/13/23,24.0,34.98,34980.0
6/14/23,1.0,34.97,34970.0
6/14/23,2.0,35.01,35010.0
6/14/23,3.0,35.02,35020.0
6/14/23,4.0,34.77,34770.0
6/14/23,5.0,34.71,34710.0
6/14/23,6.0,35.39,35390.0
6/14/23,7.0,35.96,35960.0
6/14/23,8.0,36.09,36090.0
6/14/23,9.0,36.06,36060.0
6/14/23,10.0,36.1,36100.0
6/14/23,11.0,36.14,36140.0
6/14/23,12.0,36.51,36510.0
6/14/23,13.0,36.82,36820.0
6/14/23,14.0,37.06,37060.0
6/14/23,15.0,36.84,36840.0
6/14/23,16.0,36.43,36430.0
6/14/23,17.0,36.15,36150.0
6/14/23,18.0,35.6,35600.0
6/14/23,19.0,35.33,35330.0
6/14/23,20.0,35.46,35460.0
6/14/23,21.0,35.21,35210.0
6/14/23,22.0,35.4,35400.0
6/14/23,23.0,35.41,35410.0
6/14/23,24.0,35.36,35360.0
6/15/23,1.0,35.66,35660.0
6/15/23,2.0,35.92,35920.0
6/15/23,3.0,35.77,35770.0
6/15/23,4.0,35.88,35880.0
6/15/23,5.0,35.77,35770.0
6/15/23,6.0,36.2,36200.0
6/15/23,7.0,36.64,36640.0
6/15/23,8.0,36.95,36950.0
6/15/23,9.0,36.97,36970.0
6/15/23,10.0,36.82,36820.0
6/15/23,11.0,36.96,36960.0
6/15/23,12.0,36.94,36940.0
6/15/23,13.0,36.95,36950.0
6/15/23,14.0,36.83,36830.0
6/15/23,15.0,37.19,37190.0
6/15/23,16.0,37.13,37130.0
6/15/23,17.0,37.46,37460.0
6/15/23,18.0,36.82,36820.0
6/15/23,19.0,36.58,36580.0
6/15/23,20.0,36.14,36140.0
6/15/23,21.0,36.02,36020.0
6/15/23,22.0,35.87,35870.0
6/15/23,23.0,35.77,35770.0
6/15/23,24.0,35.82,35820.0
6/16/23,1.0,35.89,35890.0
6/16/23,2.0,36.06,36060.0
6/16/23,3.0,36.05,36050.0
6/16/23,4.0,36.05,36050.0
6/16/23,5.0,36.15,36150.0
6/16/23,6.0,36.14,36140.0
6/16/23,7.0,36.56,36560.0
6/16/23,8.0,36.39,36390.0
6/16/23,9.0,36.48,36480.0
6/16/23,10.0,36.59,36590.0
6/16/23,11.0,36.84,36840.0
6/16/23,12.0,36.95,36950.0
6/16/23,13.0,36.9,36900.0
6/16/23,14.0,36.83,36830.0
6/16/23,15.0,36.27,36270.0
6/16/23,16.0,36.72,36720.0
6/16/23,17.0,36.76,36760.0
6/16/23,18.0,36.75,36750.0
6/16/23,19.0,36.48,36480.0
6/16/23,20.0,36.18,36180.0
6/16/23,21.0,35.68,35680.0
6/16/23,22.0,35.46,35460.0
6/16/23,23.0,35.35,35350.0
6/16/23,24.0,35.71,35710.0
6/17/23,1.0,36.31,36310.0
6/17/23,2.0,36.05,36050.0
6/17/23,3.0,36.07,36070.0
6/17/23,4.0,35.78,35780.0
6/17/23,5.0,35.78,35780.0
6/17/23,6.0,35.65,35650.0
6/17/23,7.0,35.63,35630.0
6/17/23,8.0,35.75,35750.0
6/17/23,9.0,35.93,35930.0
6/17/23,10.0,36.17,36170.0
6/17/23,11.0,36.45,36450.0
6/17/23,12.0,36.78,36780.0
6/17/23,13.0,36.99,36990.0
6/17/23,14.0,37.02,37020.0
6/17/23,15.0,36.94,36940.0
6/17/23,16.0,37.06,37060.0
6/17/23,17.0,37.06,37060.0
6/17/23,18.0,37.04,37040.0
6/17/23,19.0,36.72,36720.0
6/17/23,20.0,36.31,36310.0
6/17/23,21.0,35.33,35330.0
6/17/23,22.0,34.86,34860.0
6/17/23,23.0,34.74,34740.0
6/17/23,24.0,34.74,34740.0
6/18/23,1.0,34.48,34480.0
6/18/23,2.0,34.31,34310.0
6/18/23,3.0,34.09,34090.0
6/18/23,4.0,34.12,34120.0
6/18/23,5.0,34.14,34140.0
6/18/23,6.0,33.95,33950.0
6/18/23,7.0,33.88,33880.0
6/18/23,8.0,34.16,34160.0
6/18/23,9.0,34.0,34000.0
6/18/23,10.0,34.22,34220.0
6/18/23,11.0,34.61,34610.0
6/18/23,12.0,35.33,35330.0
6/18/23,13.0,35.89,35890.0
6/18/23,14.0,36.3,36300.0
6/18/23,15.0,36.64,36640.0
6/18/23,16.0,36.77,36770.0
6/18/23,17.0,36.67,36670.0
6/18/23,18.0,36.55,36550.0
6/18/23,19.0,36.39,36390.0
6/18/23,20.0,36.14,36140.0
6/18/23,21.0,35.87,35870.0
6/18/23,22.0,35.38,35380.0
6/18/23,23.0,35.11,35110.0
6/18/23,24.0,35.13,35130.0
6/19/23,1.0,34.96,34960.0
6/19/23,2.0,34.66,34660.0
6/19/23,3.0,36.02,36020.0
6/19/23,4.0,35.84,35840.0
6/19/23,5.0,35.97,35970.0
6/19/23,6.0,36.21,36210.0
6/19/23,7.0,36.54,36540.0
6/19/23,8.0,28.73,28730.0
6/19/23,9.0,27.14,27140.0
6/19/23,10.0,24.4,24400.0
6/19/23,11.0,23.37,23370.0
6/19/23,12.0,28.22,28220.0
6/19/23,13.0,36.24,36240.0
6/19/23,14.0,37.27,37270.0
6/19/23,15.0,37.47,37470.0
6/19/23,16.0,37.13,37130.0
6/19/23,17.0,36.8,36800.0
6/19/23,18.0,36.51,36510.0
6/19/23,19.0,35.98,35980.0
6/19/23,20.0,35.81,35810.0
6/19/23,21.0,35.54,35540.0
6/19/23,22.0,35.6,35600.0
6/19/23,23.0,35.7,35700.0
6/19/23,24.0,35.78,35780.0
6/20/23,1.0,35.83,35830.0
6/20/23,2.0,35.78,35780.0
6/20/23,3.0,35.84,35840.0
6/20/23,4.0,35.87,35870.0
6/20/23,5.0,35.87,35870.0
6/20/23,6.0,36.23,36230.0
6/20/23,7.0,36.86,36860.0
6/20/23,8.0,36.83,36830.0
6/20/23,9.0,36.41,36410.0
6/20/23,10.0,36.57,36570.0
6/20/23,11.0,37.04,37040.0
6/20/23,12.0,35.95,35950.0
6/20/23,13.0,35.34,35340.0
6/20/23,14.0,35.53,35530.0
6/20/23,15.0,35.4,35400.0
6/20/23,16.0,36.3,36300.0
6/20/23,17.0,37.1,37100.0
6/20/23,18.0,36.15,36150.0
6/20/23,19.0,35.85,35850.0
6/20/23,20.0,35.99,35990.0
6/20/23,21.0,35.78,35780.0
6/20/23,22.0,35.65,35650.0
6/20/23,23.0,35.42,35420.0
6/20/23,24.0,35.36,35360.0
6/21/23,1.0,35.7,35700.0
6/21/23,2.0,35.84,35840.0
6/21/23,3.0,35.83,35830.0
6/21/23,4.0,35.81,35810.0
6/21/23,5.0,35.82,35820.0
6/21/23,6.0,36.22,36220.0
6/21/23,7.0,36.74,36740.0
6/21/23,8.0,36.83,36830.0
6/21/23,9.0,36.79,36790.0
6/21/23,10.0,36.62,36620.0
6/21/23,11.0,36.93,36930.0
6/21/23,12.0,36.85,36850.0
6/21/23,13.0,36.99,36990.0
6/21/23,14.0,37.48,37480.0
6/21/23,15.0,37.66,37660.0
6/21/23,16.0,37.31,37310.0
6/21/23,17.0,36.87,36870.0
6/21/23,18.0,36.33,36330.0
6/21/23,19.0,35.88,35880.0
6/21/23,20.0,35.91,35910.0
6/21/23,21.0,35.96,35960.0
6/21/23,22.0,35.69,35690.0
6/21/23,23.0,35.63,35630.0
6/21/23,24.0,35.83,35830.0
6/22/23,1.0,35.97,35970.0
6/22/23,2.0,35.85,35850.0
6/22/23,3.0,35.87,35870.0
6/22/23,4.0,36.04,36040.0
6/22/23,5.0,35.96,35960.0
6/22/23,6.0,36.32,36320.0
6/22/23,7.0,36.86,36860.0
6/22/23,8.0,36.82,36820.0
6/22/23,9.0,36.95,36950.0
6/22/23,10.0,36.86,36860.0
6/22/23,11.0,37.17,37170.0
6/22/23,12.0,37.15,37150.0
6/22/23,13.0,36.87,36870.0
6/22/23,14.0,36.69,36690.0
6/22/23,15.0,37.02,37020.0
6/22/23,16.0,37.32,37320.0
6/22/23,17.0,37.12,37120.0
6/22/23,18.0,36.4,36400.0
6/22/23,19.0,36.54,36540.0
6/22/23,20.0,36.54,36540.0
6/22/23,21.0,36.3,36300.0
6/22/23,22.0,35.99,35990.0
6/22/23,23.0,36.08,36080.0
6/22/23,24.0,36.05,36050.0
6/23/23,1.0,35.94,35940.0
6/23/23,2.0,35.77,35770.0
6/23/23,3.0,35.71,35710.0
6/23/23,4.0,35.56,35560.0
6/23/23,5.0,35.68,35680.0
6/23/23,6.0,35.83,35830.0
6/23/23,7.0,35.95,35950.0
6/23/23,8.0,36.06,36060.0
6/23/23,9.0,35.85,35850.0
6/23/23,10.0,35.96,35960.0
6/23/23,11.0,35.87,35870.0
6/23/23,12.0,35.72,35720.0
6/23/23,13.0,36.03,36030.0
6/23/23,14.0,36.25,36250.0
6/23/23,15.0,36.54,36540.0
6/23/23,16.0,36.73,36730.0
6/23/23,17.0,36.45,36450.0
6/23/23,18.0,36.64,36640.0
6/23/23,19.0,36.38,36380.0
6/23/23,20.0,36.14,36140.0
6/23/23,21.0,35.95,35950.0
6/23/23,22.0,35.83,35830.0
6/23/23,23.0,35.75,35750.0
6/23/23,24.0,35.61,35610.0
6/24/23,1.0,35.51,35510.0
6/24/23,2.0,35.7,35700.0
6/24/23,3.0,35.54,35540.0
6/24/23,4.0,35.69,35690.0
6/24/23,5.0,35.56,35560.0
6/24/23,6.0,35.49,35490.0
6/24/23,7.0,35.34,35340.0
6/24/23,8.0,35.27,35270.0
6/24/23,9.0,35.6,35600.0
6/24/23,10.0,35.88,35880.0
6/24/23,11.0,36.18,36180.0
6/24/23,12.0,36.39,36390.0
6/24/23,13.0,36.67,36670.0
6/24/23,14.0,36.52,36520.0
6/24/23,15.0,36.69,36690.0
6/24/23,16.0,37.06,37060.0
6/24/23,17.0,37.05,37050.0
6/24/23,18.0,37.13,37130.0
6/24/23,19.0,37.02,37020.0
6/24/23,20.0,36.35,36350.0
6/24/23,21.0,35.44,35440.0
6/24/23,22.0,35.12,35120.0
6/24/23,23.0,35.34,35340.0
6/24/23,24.0,35.39,35390.0
6/25/23,1.0,35.48,35480.0
6/25/23,2.0,35.42,35420.0
6/25/23,3.0,35.45,35450.0
6/25/23,4.0,35.21,35210.0
6/25/23,5.0,35.16,35160.0
6/25/23,6.0,35.08,35080.0
6/25/23,7.0,35.29,35290.0
6/25/23,8.0,35.49,35490.0
6/25/23,9.0,35.63,35630.0
6/25/23,10.0,35.81,35810.0
6/25/23,11.0,36.28,36280.0
6/25/23,12.0,36.57,36570.0
6/25/23,13.0,36.77,36770.0
6/25/23,14.0,36.95,36950.0
6/25/23,15.0,37.15,37150.0
6/25/23,16.0,37.13,37130.0
6/25/23,17.0,37.12,37120.0
6/25/23,18.0,36.89,36890.0
6/25/23,19.0,36.67,36670.0
6/25/23,20.0,35.51,35510.0
6/25/23,21.0,34.54,34540.0
6/25/23,22.0,34.59,34590.0
6/25/23,23.0,34.93,34930.0
6/25/23,24.0,35.12,35120.0
6/26/23,1.0,35.06,35060.0
6/26/23,2.0,35.2,35200.0
6/26/23,3.0,35.27,35270.0
6/26/23,4.0,35.13,35130.0
6/26/23,5.0,35.0,35000.0
6/26/23,6.0,35.19,35190.0
6/26/23,7.0,35.79,35790.0
6/26/23,8.0,35.84,35840.0
6/26/23,9.0,35.9,35900.0
6/26/23,10.0,36.5,36500.0
6/26/23,11.0,36.91,36910.0
6/26/23,12.0,37.13,37130.0
6/26/23,13.0,37.43,37430.0
6/26/23,14.0,37.78,37780.0
6/26/23,15.0,37.88,37880.0
6/26/23,16.0,38.07,38070.0
6/26/23,17.0,37.65,37650.0
6/26/23,18.0,37.58,37580.0
6/26/23,19.0,37.02,37020.0
6/26/23,20.0,36.64,36640.0
6/26/23,21.0,36.06,36060.0
6/26/23,22.0,35.62,35620.0
6/26/23,23.0,35.62,35620.0
6/26/23,24.0,35.52,35520.0
6/27/23,1.0,35.51,35510.0
6/27/23,2.0,36.1,36100.0
6/27/23,3.0,36.38,36380.0
6/27/23,4.0,36.22,36220.0
6/27/23,5.0,36.29,36290.0
6/27/23,6.0,36.23,36230.0
6/27/23,7.0,36.86,36860.0
6/27/23,8.0,36.93,36930.0
6/27/23,9.0,37.02,37020.0
6/27/23,10.0,37.52,37520.0
6/27/23,11.0,37.49,37490.0
6/27/23,12.0,37.65,37650.0
6/27/23,13.0,37.81,37810.0
6/27/23,14.0,37.85,37850.0
6/27/23,15.0,37.83,37830.0
6/27/23,16.0,37.7,37700.0
6/27/23,17.0,37.38,37380.0
6/27/23,18.0,36.83,36830.0
6/27/23,19.0,36.88,36880.0
6/27/23,20.0,36.46,36460.0
6/27/23,21.0,35.96,35960.0
6/27/23,22.0,35.28,35280.0
6/27/23,23.0,35.38,35380.0
6/27/23,24.0,35.38,35380.0
6/28/23,1.0,35.67,35670.0
6/28/23,2.0,36.25,36250.0
6/28/23,3.0,36.0,36000.0
6/28/23,4.0,36.07,36070.0
6/28/23,5.0,36.17,36170.0
6/28/23,6.0,36.22,36220.0
6/28/23,7.0,30.25,30250.0
6/28/23,8.0,35.25,35250.0
6/28/23,9.0,35.76,35760.0
6/28/23,10.0,36.62,36620.0
6/28/23,11.0,37.31,37310.0
6/28/23,12.0,37.63,37630.0
6/28/23,13.0,37.84,37840.0
6/28/23,14.0,37.49,37490.0
6/28/23,15.0,37.66,37660.0
6/28/23,16.0,38.17,38170.0
6/28/23,17.0,38.1,38100.0
6/28/23,18.0,37.56,37560.0
6/28/23,19.0,37.31,37310.0
6/28/23,20.0,37.22,37220.0
6/28/23,21.0,36.56,36560.0
6/28/23,22.0,35.87,35870.0
6/28/23,23.0,35.59,35590.0
6/28/23,24.0,35.75,35750.0
6/29/23,1.0,35.67,35670.0
6/29/23,2.0,35.42,35420.0
6/29/23,3.0,35.04,35040.0
6/29/23,4.0,35.2,35200.0
6/29/23,5.0,35.33,35330.0
6/29/23,6.0,35.65,35650.0
6/29/23,7.0,36.2,36200.0
6/29/23,8.0,36.45,36450.0
6/29/23,9.0,36.94,36940.0
6/29/23,10.0,37.31,37310.0
6/29/23,11.0,37.28,37280.0
6/29/23,12.0,37.8,37800.0
6/29/23,13.0,37.94,37940.0
6/29/23,14.0,38.21,38210.0
6/29/23,15.0,38.6,38600.0
6/29/23,16.0,38.63,38630.0
6/29/23,17.0,38.52,38520.0
6/29/23,18.0,37.97,37970.0
6/29/23,19.0,37.43,37430.0
6/29/23,20.0,36.97,36970.0
6/29/23,21.0,36.28,36280.0
6/29/23,22.0,36.33,36330.0
6/29/23,23.0,35.91,35910.0
6/29/23,24.0,36.25,36250.0
6/30/23,1.0,36.17,36170.0
6/30/23,2.0,36.5,36500.0
6/30/23,3.0,36.59,36590.0
6/30/23,4.0,36.67,36670.0
6/30/23,5.0,36.5,36500.0
6/30/23,6.0,36.38,36380.0
6/30/23,7.0,36.99,36990.0
6/30/23,8.0,37.52,37520.0
6/30/23,9.0,37.81,37810.0
6/30/23,10.0,37.67,37670.0
6/30/23,11.0,37.3,37300.0
6/30/23,12.0,38.02,38020.0
6/30/23,13.0,37.92,37920.0
6/30/23,14.0,37.96,37960.0
6/30/23,15.0,38.25,38250.0
6/30/23,16.0,37.85,37850.0
6/30/23,17.0,37.43,37430.0
6/30/23,18.0,37.33,37330.0
6/30/23,19.0,37.14,37140.0
6/30/23,20.0,37.12,37120.0
6/30/23,21.0,36.61,36610.0
6/30/23,22.0,36.67,36670.0
6/30/23,23.0,36.61,36610.0
6/30/23,24.0,36.5,36500.0
7/1/23,1.0,36.41,36410.0
7/1/23,2.0,36.9,36900.0
7/1/23,3.0,37.03,37030.0
7/1/23,4.0,36.91,36910.0
7/1/23,5.0,36.89,36890.0
7/1/23,6.0,36.98,36980.0
7/1/23,7.0,36.89,36890.0
7/1/23,8.0,37.04,37040.0
7/1/23,9.0,37.38,37380.0
7/1/23,10.0,37.43,37430.0
7/1/23,11.0,37.79,37790.0
7/1/23,12.0,37.9,37900.0
7/1/23,13.0,37.9,37900.0
7/1/23,14.0,37.94,37940.0
7/1/23,15.0,38.03,38030.0
7/1/23,16.0,38.03,38030.0
7/1/23,17.0,37.67,37670.0
7/1/23,18.0,37.45,37450.0
7/1/23,19.0,37.31,37310.0
7/1/23,20.0,36.68,36680.0
7/1/23,21.0,35.6,35600.0
7/1/23,22.0,34.89,34890.0
7/1/23,23.0,35.78,35780.0
7/1/23,24.0,36.14,36140.0
7/2/23,1.0,36.51,36510.0
7/2/23,2.0,36.95,36950.0
7/2/23,3.0,36.59,36590.0
7/2/23,4.0,36.42,36420.0
7/2/23,5.0,36.68,36680.0
7/2/23,6.0,36.71,36710.0
7/2/23,7.0,36.56,36560.0
7/2/23,8.0,36.51,36510.0
7/2/23,9.0,37.19,37190.0
7/2/23,10.0,37.33,37330.0
7/2/23,11.0,37.36,37360.0
7/2/23,12.0,37.34,37340.0
7/2/23,13.0,37.95,37950.0
7/2/23,14.0,38.18,38180.0
7/2/23,15.0,38.37,38370.0
7/2/23,16.0,38.34,38340.0
7/2/23,17.0,38.35,38350.0
7/2/23,18.0,38.3,38300.0
7/2/23,19.0,38.22,38220.0
7/2/23,20.0,37.98,37980.0
7/2/23,21.0,37.3,37300.0
7/2/23,22.0,36.69,36690.0
7/2/23,23.0,36.07,36070.0
7/2/23,24.0,36.09,36090.0
7/3/23,1.0,35.95,35950.0
7/3/23,2.0,35.78,35780.0
7/3/23,3.0,35.43,35430.0
7/3/23,4.0,35.46,35460.0
7/3/23,5.0,35.18,35180.0
7/3/23,6.0,35.43,35430.0
7/3/23,7.0,35.33,35330.0
7/3/23,8.0,35.5,35500.0
7/3/23,9.0,35.66,35660.0
7/3/23,10.0,35.86,35860.0
7/3/23,11.0,36.23,36230.0
7/3/23,12.0,36.73,36730.0
7/3/23,13.0,36.88,36880.0
7/3/23,14.0,36.89,36890.0
7/3/23,15.0,37.07,37070.0
7/3/23,16.0,37.27,37270.0
7/3/23,17.0,37.31,37310.0
7/3/23,18.0,37.26,37260.0
7/3/23,19.0,37.12,37120.0
7/3/23,20.0,36.91,36910.0
7/3/23,21.0,36.45,36450.0
